Result_ID;Company;System;Database_Software; Operating_System;Server_CPU_Type;nb_CPU's;Total_Processors;Total Cores;nb_CPU's;Total_Server_CPU's;Total_Cores;Total_Threads;Cluster;;Date_Submitted;CPU_Type;CPU_user;CPU_sys;CPU_iowait;CPU_idle;dskreads;pagreads;bufreads;rdcached;dskwrits;pagwrits;bufwrits;wrcached;bufwaits;lockreqs;lokwaits;deadlks;dltouts;ckpwaits ;compress;lchwaits;Taille block;V_Rot;Buffer_Pool;Read_Latency ;Write_Latency;bandwidth_reading;bandwidth_Write;Total_size_DB;Nbr_predicates_table ;Number_join_predicates_query ;size_table_participating _join;aggregate;sort;groupby;Number_tables_involving_query;Nbr_Join_Pred_IDX;Access _index_table;Nb_join_pred;Workload characteristic ;Currency;CPU_Cost ;IO_Cost;Total_Sys_Cost
Microsoft Windows 2000 Server                                         ;Red Hat Enterprise Linux Server 7.210;Intel Pentium III Xeon - 1.00 GHz                                     ;4;4;32;2;2;2;2;N;;9/26/2001;Oracle SPARC T4 - 3.0 GHz                                             ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20869;0.26335;132.2 ;131.210;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;1;2;3;4;3;5;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows 2000 Server                                         ;Red Hat Enterprise Linux Server 7.211;Intel Pentium III Xeon - 1.00 GHz                                     ;1;4;32;1;1;1;1;N;;9/25/2001;Oracle SPARC T4 - 3.0 GHz                                             ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20870;0.26336;132.2 ;131.211;10;1;4;lineorder (20), customer(20) , supplier(40);AVG;1;3;4;3;3;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows 2000 Advanced Server                                ;Red Hat Enterprise Linux Server 7.212;Intel Pentium III Xeon - 900 MHz                                      ;1;16;64;136;136;64;64;Y;;9/19/2001;Oracle SPARC64 VII+ - 3000 MHz                                        ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20871;0.26337;132.2 ;131.212;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;2;3;5;5;1;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows 2000 Advanced Server                                ;Red Hat Enterprise Linux Server 7.213;Intel Pentium III Xeon - 900 MHz                                      ;1;64;256;204;204;96;96;Y;;9/19/2001;Oracle SPARC64 VII+ - 3000 MHz                                        ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20872;0.26338;132.2 ;131.213;10;2;4;lineorder (20), customer(20) , supplier(40);AVG;2;2;3;5;1;4;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows 2000 Advanced Server                                ;Red Hat Enterprise Linux Server 7.214;Intel Pentium III Xeon - 900 MHz                                      ;1;32;128;272;272;128;128;Y;;9/19/2001;Oracle SPARC64 VII - 2880 MHz                                         ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20873;0.26339;132.2 ;131.214;10;2;3;lineorder (20), customer(20) , supplier(40);AVG;3;3;5;4;1;5;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows 2000 Advanced Server                                ;Red Hat Enterprise Linux Server 7.215;Intel Pentium III Xeon - 700 MHz                                      ;1;8;32;6;6;3;3;N;;8/23/2001;AMD Opteron 8384 - 2.70 GHz                                           ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20874;0.26340;132.2 ;131.215;10;2;4;lineorder (20), customer(20) , supplier(40);AVG;3;3;3;4;2;5;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows 2000 Advanced Server                                ;Red Hat Enterprise Linux Server 7.216;Intel Pentium III Xeon - 700 MHz                                      ;2;2;8;8;8;8;8;N;;8/23/2001;Intel Nehalem Quad-Core - 2.93 GHz                                    ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20875;0.26341;132.2 ;131.216;10;2;3;lineorder (20), customer(20) , supplier(40);AVG;2;3;4;3;2;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows 2000 Server                                         ;Red Hat Enterprise Linux Server 7.217;Intel Pentium III Xeon - 700 MHz                                      ;2;2;8;3;3;2;2;N;;7/27/2001;AMD Opteron 2356 QC - 2.30 GHz                                        ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20876;0.26342;132.2 ;131.217;10;4;2;lineorder (20), customer(20) , supplier(40);AVG;3;3;4;3;3;5;;USD;466,84;46217,47;46684,31;;;
Compaq Tru64 UNIX V5.1                                                ;Red Hat Enterprise Linux Server 7.218;Compaq AlphaChip 21264A - 1001 MHz                                    ;2;2;4;32;32;32;32;N;;6/18/2001;AMD Opteron - 3.2 GHz                                                 ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20877;0.26343;132.2 ;131.218;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;1;2;5;2;2;3;;USD;466,84;46217,47;46684,31;;;
HP-UX 11.0 64 bit                                                     ;Red Hat Enterprise Linux Server 7.219;HP PA-RISC 8500 - 440 MHz                                             ;32;32;64;4;4;3;3;N;;04/05/2001;Sun SPARC64 VI - 2400 MHz                                             ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20878;0.26344;132.2 ;131.219;10;4;3;lineorder (20), customer(20) , supplier(40);AVG;2;1;5;4;1;3;;USD;466,84;46217,47;46684,31;;;
HP-UX 11.0 64 bit                                                     ;Red Hat Enterprise Linux Server 7.220;HP PA-RISC 8500 - 440 MHz                                             ;2;2;4;8;8;14;14;N;;04/05/2001;AMD Opteron - 3.0 GHz                                                 ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20879;0.26345;132.2 ;131.220;10;4;2;lineorder (20), customer(20) , supplier(40);AVG;3;3;4;2;2;5;;USD;466,84;46217,47;46684,31;;;
HP-UX 11.0 64 bit                                                     ;Red Hat Enterprise Linux Server 7.221;HP PA-RISC 8600 - 550 MHz                                             ;2;30;60;8;1;1;1;N;;04/05/2001;AMD Opteron 2220 - 2.8 GHz                                            ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20880;0.26346;132.2 ;131.221;10;4;4;lineorder (20), customer(20) , supplier(40);AVG;2;2;5;2;2;5;;USD;466,84;46217,47;46684,31;;;
HP-UX 11.0 64 bit                                                     ;Red Hat Enterprise Linux Server 7.222;HP PA-RISC 8600 - 550 MHz                                             ;2;60;120;4;4;6;6;N;;04/05/2001;AMD Opteron 2220 - 2.8 GHz                                            ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20881;0.26347;132.2 ;131.222;10;4;4;lineorder (20), customer(20) , supplier(40);AVG;1;2;4;4;3;5;;USD;466,84;46217,47;46684,31;;;
Compaq Tru64 UNIX V5.1                                                ;Red Hat Enterprise Linux Server 7.223;Digital AlphaChip 21264 - 833 MHz                                     ;2;96;192;1;1;2;2;N;;04/03/2001;AMD Opteron 2220 - 2.8 GHz                                            ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20882;0.26348;132.2 ;131.223;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;2;3;3;5;3;4;;USD;466,84;46217,47;46684,31;;;
Compaq Tru64 UNIX V5.1                                                ;Red Hat Enterprise Linux Server 7.224;Digital AlphaChip 21264A - 731 MHz                                    ;1;2;4;32;32;16;16;N;;04/03/2001;AMD Opteron 290 - 2.8 GHz                                             ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20883;0.26349;132.2 ;131.224;10;1;3;lineorder (20), customer(20) , supplier(40);AVG;2;1;5;4;1;3;;USD;466,84;46217,47;46684,31;;;
Compaq Tru64 UNIX V5.1                                                ;Red Hat Enterprise Linux Server 7.225;Digital AlphaChip 21264A - 731 MHz                                    ;2;20;40;4;4;2;2;N;;04/03/2001;AMD Opteron 285 - 2.6 GHz                                             ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20884;0.26350;132.2 ;131.225;10;1;3;lineorder (20), customer(20) , supplier(40);AVG;3;3;3;5;1;5;;USD;466,84;46217,47;46684,31;;;
HP HP-UX 11.00                                                        ;Red Hat Enterprise Linux Server 7.226;HP PA-RISC 8600 - 550 MHz                                             ;2;2;4;8;8;10;10;N;;6/21/2000;AMD Opteron - 3.0 GHz                                                 ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20885;0.26351;132.2 ;131.226;10;2;3;lineorder (20), customer(20) , supplier(40);AVG;1;1;4;4;2;5;;USD;466,84;46217,47;46684,31;;;
Red Hat Enterprise Linux 6.4 with KVM                                 ;Red Hat Enterprise Linux Server 7.227;Intel Xeon E5-2690 - 2.90 GHz                                         ;2;2;4;2;2;32;64;N;;2/22/2013;AMD Opteron - 3.0 GHz                                                 ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20886;0.26352;132.2 ;131.227;10;4;2;lineorder (20), customer(20) , supplier(40);AVG;2;3;4;3;2;3;;USD;466,84;46217,47;46684,31;;;
Red Hat Enterprise Linux 6.2                                          ;Red Hat Enterprise Linux Server 7.228;Intel Xeon E5-2690 - 2.90 GHz                                         ;72;72;144;2;2;32;64;N;;04/11/2012;Sun UltraSPARC IV+ - 1800 MHz                                         ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20887;0.26353;132.2 ;131.228;10;4;2;lineorder (20), customer(20) , supplier(40);AVG;3;2;3;2;3;4;;USD;466,84;46217,47;46684,31;;;
SUSE Linux Enterprise Server 11 SP1 for X86_64                        ;Red Hat Enterprise Linux Server 7.229;Intel Xeon E7-8870 10-Core - 2.40 GHz                                 ;2;2;2;4;4;64;128;N;;07/11/2011;AMD Opteron - 3.0 GHz                                                 ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20888;0.26354;132.2 ;131.229;10;4;3;lineorder (20), customer(20) , supplier(40);AVG;3;2;5;5;3;4;;USD;466,84;46217,47;46684,31;;;
SUSE Linux Enterprise Server 11 SP1 for X86_64                        ;Red Hat Enterprise Linux Server 7.230;Intel Xeon X7560 8-Core - 2.27 GHz                                    ;2;2;2;4;4;128;256;N;;11/16/2010;AMD Opteron - 3.0 GHz                                                 ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20889;0.26355;132.2 ;131.230;10;2;3;lineorder (20), customer(20) , supplier(40);AVG;1;1;4;2;3;5;;USD;466,84;46217,47;46684,31;;;
AIX Version 6.1                                                       ;Red Hat Enterprise Linux Server 7.231;IBM POWER7 - 3.86 GHz                                                 ;72;72;144;24;24;4;8;Y;;8/17/2010;Sun UltraSPARC IV+ - 1500 MHz                                         ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20890;0.26356;132.2 ;131.231;10;4;3;lineorder (20), customer(20) , supplier(40);AVG;2;2;5;5;3;3;;USD;466,84;46217,47;46684,31;;;
AIX Version 6.1                                                       ;Red Hat Enterprise Linux Server 7.232;IBM POWER7 - 4.14 GHz                                                 ;4;4;4;2;2;4;8;N;;4/13/2010;Sun UltraSPARC IV+ - 1500 MHz                                         ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20891;0.26357;132.2 ;131.232;10;2;2;lineorder (20), customer(20) , supplier(40);AVG;2;1;5;2;2;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 R2 Enterprise Edition x64               ;Red Hat Enterprise Linux Server 7.233;Intel Xeon X7460 Hex-Core - 2.67 GHz                                  ;72;72;144;4;4;48;48;N;;9/15/2008;Sun UltraSPARC IV+ - 1500 MHz                                         ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20892;0.26358;132.2 ;131.233;10;2;4;lineorder (20), customer(20) , supplier(40);AVG;2;1;5;3;3;4;;USD;466,84;46217,47;46684,31;;;
Red Hat Enterprise LInux Adv. Platform 5 Update 2                     ;Red Hat Enterprise Linux Server 7.234;Intel Xeon X7460 Hex-Core - 2.67 GHz                                  ;4;4;8;8;8;112;112;N;;8/19/2008;Sun UltraSPARC IV+ - 1500 MHz                                         ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20893;0.26359;132.2 ;131.234;10;4;3;lineorder (20), customer(20) , supplier(40);AVG;2;3;3;5;2;5;;USD;466,84;46217,47;46684,31;;;
Red Hat Enterprise Linux Adv Platform 5 Update 1                      ;Red Hat Enterprise Linux Server 7.235;IBM POWER6 - 4.2 GHz                                                  ;16;16;32;2;2;32;32;N;;6/16/2008;Sun UltraSPARC IV - 1350 MHz                                          ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20894;0.26360;132.2 ;131.235;10;1;3;lineorder (20), customer(20) , supplier(40);AVG;2;2;3;4;3;5;;USD;466,84;46217,47;46684,31;;;
IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.236;IBM POWER6 - 5.0 GHz                                                  ;2;2;2;32;32;256;1256;N;;06/10/2008;Sun UltraSPARC IIIi - 1.5 GHz                                         ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20895;0.26361;132.2 ;131.236;10;4;3;lineorder (20), customer(20) , supplier(40);AVG;1;2;3;2;2;3;;USD;466,84;46217,47;46684,31;;;
IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.237;IBM POWER6 - 4.2 GHz                                                  ;4;4;8;4;4;32;32;N;;3/20/2008;Sun UltraSPARC IV - 1350 MHz                                          ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20896;0.26362;132.2 ;131.237;10;4;2;lineorder (20), customer(20) , supplier(40);AVG;2;3;4;2;2;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 R2 Enterprise Edition x64               ;Red Hat Enterprise Linux Server 7.238;Intel Xeon X7350 Quad-Core - 2.93 GHz                                 ;4;4;4;8;8;36;36;N;;10/23/2007;Sun UltraSPARC IIIi - 1.6 GHz                                         ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20897;0.26363;132.2 ;131.238;10;2;4;lineorder (20), customer(20) , supplier(40);AVG;3;1;3;3;2;4;;USD;466,84;46217,47;46684,31;;;
Red Hat Enterprise LInux Adv. Platform 5 for x86_64                   ;Red Hat Enterprise Linux Server 7.239;Intel Xeon X7350 Quad-Core - 2.93 GHz                                 ;8;8;8;4;4;64;64;N;;10/15/2007;Sun UltraSPARC III Cu - 1200 MHz                                      ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20898;0.26364;132.2 ;131.239;10;3;3;lineorder (20), customer(20) , supplier(40);AVG;3;3;4;3;1;3;;USD;466,84;46217,47;46684,31;;;
Red Hat Enterprise LInux Adv. Platform 5 POWER                        ;Red Hat Enterprise Linux Server 7.240;IBM POWER5+ - 2.2 GHz                                                 ;2;2;2;4;4;32;32;N;;10/04/2007;Sun UltraSPARC IIIi Cu - 1.28 GHz                                     ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20899;0.26365;132.2 ;131.240;10;1;2;lineorder (20), customer(20) , supplier(40);AVG;3;1;4;5;2;4;;USD;466,84;46217,47;46684,31;;;
IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.241;IBM POWER6 - 4.7 GHz                                                  ;4;4;4;2;2;2;4;N;;08/06/2007;Sun UltraSPARC IIIi - 1.6 GHz                                         ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20900;0.26366;132.2 ;131.241;10;3;4;lineorder (20), customer(20) , supplier(40);AVG;3;3;4;3;2;4;;USD;466,84;46217,47;46684,31;;;
IBM AIX 5L V5.3                                                       ;Red Hat Enterprise Linux Server 7.242;IBM POWER6 - 4.7 GHz                                                  ;72;72;144;8;8;2;4;N;;5/21/2007;Sun UltraSPARC IV - 1200 MHz                                          ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20901;0.26367;132.2 ;131.242;10;3;2;lineorder (20), customer(20) , supplier(40);AVG;1;1;4;4;3;4;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise Edition x64 SP2              ;Red Hat Enterprise Linux Server 7.243;Intel Xeon X5355 Quad-Core - 2.66 GHz                                 ;72;72;72;1;1;4;4;N;;4/26/2007;Sun UltraSPARC III Cu - 1200 MHz                                      ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20902;0.26368;132.2 ;131.243;10;1;2;lineorder (20), customer(20) , supplier(40);AVG;1;3;3;3;1;5;;USD;466,84;46217,47;46684,31;;;
SUSE Linux Enterprise Server 10 for Intel EM64T                       ;Red Hat Enterprise Linux Server 7.244;Intel Xeon 7150N Dual-Core - 3.5 GHz                                  ;8;8;8;8;8;64;64;N;;3/25/2007;Intel Itanium2 Dual-Core - 1.6 GHz                                    ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20903;0.26369;132.2 ;131.244;10;2;4;lineorder (20), customer(20) , supplier(40);AVG;2;2;4;5;2;3;;USD;466,84;46217,47;46684,31;;;
Microsoft Windows Server 2003 Enterprise x64 Edition                  ;Red Hat Enterprise Linux Server 7.245;Intel Xeon 7150N Dual-Core - 3.5 GHz                                  ;8;8;8;8;8;32;32;N;;2/28/2007;Intel Itanium2 - 1.5 GHz                                              ;0,5;1,5;0,5;98;1397183;19989379994;4720830;;19724;885752;3121469;3121469;3;6056020;0;0;0;1;1707;1520;32;10 000;52;4.20904;0.26370;132.2 ;131.245;10;4;3;lineorder (20), customer(20) , supplier(40);AVG;1;2;4;3;1;4;;USD;466,84;46217,47;46684,31;;;
